eventID,parentEventID,eventDate,country,locality,sampleSizeValue,sampleSizeUnit,decimalLongitude,decimalLatitude,minimumDepthInMeters,maximumDepthInMeters,coordinateUncertaintyInMeters,geodeticDatum
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_OVERHANG_Q016,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_OVERHANG,2019-03-26,ARGENTINA,PTOPIRAMIDES,0.0625,square meter,-64.253717,-42.620333,,,,WGS84
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_OVERHANG_Q017,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_OVERHANG,2019-03-26,ARGENTINA,PTOPIRAMIDES,0.0625,square meter,-64.253717,-42.620333,,,,WGS84
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_OVERHANG_Q018,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_OVERHANG,2019-03-26,ARGENTINA,PTOPIRAMIDES,0.0625,square meter,-64.253717,-42.620333,,,,WGS84
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_OVERHANG_Q019,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_OVERHANG,2019-03-26,ARGENTINA,PTOPIRAMIDES,0.0625,square meter,-64.253717,-42.620333,,,,WGS84
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_OVERHANG_Q020,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_OVERHANG,2019-03-26,ARGENTINA,PTOPIRAMIDES,0.0625,square meter,-64.253717,-42.620333,,,,WGS84
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_VERTICAL,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2,,ARGENTINA,PTOPIRAMIDES,,,,,,,,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_VERTICAL_Q001,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_VERTICAL,2019-03-26,ARGENTINA,PTOPIRAMIDES,0.0625,square meter,-64.253717,-42.620333,,,,WGS84
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_VERTICAL_Q002,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_VERTICAL,2019-03-26,ARGENTINA,PTOPIRAMIDES,0.0625,square meter,-64.253717,-42.620333,,,,WGS84
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_VERTICAL_Q003,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_VERTICAL,2019-03-26,ARGENTINA,PTOPIRAMIDES,0.0625,square meter,-64.253717,-42.620333,,,,WGS84
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_VERTICAL_Q004,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_VERTICAL,2019-03-26,ARGENTINA,PTOPIRAMIDES,0.0625,square meter,-64.253717,-42.620333,,,,WGS84
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_VERTICAL_Q005,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_VERTICAL,2019-03-26,ARGENTINA,PTOPIRAMIDES,0.0625,square meter,-64.253717,-42.620333,,,,WGS84
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_VERTICAL_Q006,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_VERTICAL,2019-03-26,ARGENTINA,PTOPIRAMIDES,0.0625,square meter,-64.253717,-42.620333,,,,WGS84
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_VERTICAL_Q007,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_VERTICAL,2019-03-26,ARGENTINA,PTOPIRAMIDES,0.0625,square meter,-64.253717,-42.620333,,,,WGS84
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_VERTICAL_Q008,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_VERTICAL,2019-03-26,ARGENTINA,PTOPIRAMIDES,0.0625,square meter,-64.253717,-42.620333,,,,WGS84
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_VERTICAL_Q009,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_VERTICAL,2019-03-26,ARGENTINA,PTOPIRAMIDES,0.0625,square meter,-64.253717,-42.620333,,,,WGS84
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_VERTICAL_Q010,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_VERTICAL,2019-03-26,ARGENTINA,PTOPIRAMIDES,0.0625,square meter,-64.253717,-42.620333,,,,WGS84
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_VERTICAL_Q011,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_VERTICAL,2019-03-26,ARGENTINA,PTOPIRAMIDES,0.0625,square meter,-64.253717,-42.620333,,,,WGS84
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_VERTICAL_Q012,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_VERTICAL,2019-03-26,ARGENTINA,PTOPIRAMIDES,0.0625,square meter,-64.253717,-42.620333,,,,WGS84
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_VERTICAL_Q013,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_VERTICAL,2019-03-26,ARGENTINA,PTOPIRAMIDES,0.0625,square meter,-64.253717,-42.620333,,,,WGS84
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_VERTICAL_Q014,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_VERTICAL,2019-03-26,ARGENTINA,PTOPIRAMIDES,0.0625,square meter,-64.253717,-42.620333,,,,WGS84
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_VERTICAL_Q015,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_VERTICAL,2019-03-26,ARGENTINA,PTOPIRAMIDES,0.0625,square meter,-64.253717,-42.620333,,,,WGS84
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_VERTICAL_Q016,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_VERTICAL,2019-03-26,ARGENTINA,PTOPIRAMIDES,0.0625,square meter,-64.253717,-42.620333,,,,WGS84
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_VERTICAL_Q017,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_VERTICAL,2019-03-26,ARGENTINA,PTOPIRAMIDES,0.0625,square meter,-64.253717,-42.620333,,,,WGS84
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_VERTICAL_Q018,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_VERTICAL,2019-03-26,ARGENTINA,PTOPIRAMIDES,0.0625,square meter,-64.253717,-42.620333,,,,WGS84
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_VERTICAL_Q019,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_VERTICAL,2019-03-26,ARGENTINA,PTOPIRAMIDES,0.0625,square meter,-64.253717,-42.620333,,,,WGS84
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_VERTICAL_Q020,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_VERTICAL,2019-03-26,ARGENTINA,PTOPIRAMIDES,0.0625,square meter,-64.253717,-42.620333,,,,WGS84
