occurrenceID,eventID,measurementType,measurementTypeID,measurementValue,measurementUnit,measurementUnitID
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q001_001,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q001,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,2,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q001_002,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q001,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,3,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q001_003,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q001,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,81,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q001_004,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q001,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,1,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q001_005,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q001,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,2,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q001_006,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q001,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,11,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q002_001,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q002,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,1,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q002_002,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q002,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,10,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q002_003,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q002,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,4,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q002_004,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q002,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,4,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q002_005,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q002,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,2,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q002_006,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q002,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,64,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q002_007,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q002,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,1,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q002_008,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q002,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,2,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q002_009,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q002,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,1,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q002_010,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q002,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,11,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q002_011,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q002,surface area,http://vocab.nerc.ac.uk/collection/P01/current/AREABEDS/,16,m2,http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q003_001,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q003,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,1,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q003_002,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q003,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,1,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q003_003,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q003,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,17,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q003_004,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q003,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,1,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q003_005,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q003,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,2,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q003_006,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q003,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,4,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q003_007,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q003,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,5,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q003_008,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q003,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,2,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q003_009,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q003,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,1,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q003_010,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q003,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,49,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q003_011,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q003,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,4,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q003_012,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q003,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,4,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q003_013,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q003,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,9,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q003_014,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q003,surface area,http://vocab.nerc.ac.uk/collection/P01/current/AREABEDS/,16,m2,http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q004_001,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q004,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,4,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q004_002,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q004,surface area,http://vocab.nerc.ac.uk/collection/P01/current/AREABEDS/,16,m2,http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q004_003,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q004,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,1,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q004_004,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q004,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,1,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q004_005,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q004,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,65,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q004_006,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q004,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,1,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q004_007,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q004,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,2,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q004_008,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q004,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,26,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q004_009,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q004,surface area,http://vocab.nerc.ac.uk/collection/P01/current/AREABEDS/,64,m2,http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q005_001,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q005,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,2,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q005_002,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q005,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,1,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q005_003,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q005,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,3,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q005_004,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q005,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,1,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q005_005,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q005,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,2,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q005_006,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q005,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,3,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q005_007,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q005,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,13,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q005_008,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q005,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,2,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q005_009,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q005,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,1,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q005_010,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q005,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,44,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q005_011,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q005,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,1,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q005_012,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q005,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,3,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q005_013,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q005,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,2,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q005_014,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q005,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,22,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q005_015,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q005,surface area,http://vocab.nerc.ac.uk/collection/P01/current/AREABEDS/,16,m2,http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q005_016,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q005,surface area,http://vocab.nerc.ac.uk/collection/P01/current/AREABEDS/,16,m2,http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q006_001,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q006,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,3,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q006_002,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q006,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,12,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q006_003,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q006,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,53,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q006_004,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q006,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,4,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q006_005,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q006,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,5,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q006_006,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q006,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,22,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q006_007,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q006,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,1,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q007_001,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q007,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,1,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q007_002,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q007,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,2,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q007_003,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q007,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,1,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q007_004,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q007,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,1,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q007_005,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q007,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,91,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q007_006,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q007,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,4,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q008_001,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q008,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,1,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q008_002,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q008,surface area,http://vocab.nerc.ac.uk/collection/P01/current/AREABEDS/,16,m2,http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q008_003,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q008,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,2,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q008_004,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q008,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,1,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q008_005,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q008,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,2,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q008_006,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q008,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,1,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q008_007,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q008,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,1,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q008_008,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q008,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,1,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q008_009,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q008,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,1,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q008_010,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q008,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,77,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q008_011,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q008,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,1,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
